datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,sealevelpressure,cloudcover,visibility,moonphase,conditions,description,icon
01/11/2001,75.1,51.5,62.9,75.1,51.5,62.9,52.6,70.8,0.0,0,0.0,9.2,112.1,1025.6,69.3,9.5,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
02/11/2001,75.8,53.4,62.6,75.8,53.4,62.6,54.7,77.7,0.0,0,0.0,10.3,96.0,1025.1,39.5,7.9,0.55,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
03/11/2001,80.0,58.2,67.9,79.8,58.2,67.9,55.0,67.3,0.0,0,0.0,9.2,348.2,1024.6,48.7,9.5,0.59,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
04/11/2001,74.4,51.5,62.6,74.4,51.5,62.6,42.0,49.8,0.0,0,0.0,12.9,14.0,1022.4,12.2,9.9,0.62,Clear,Clear conditions throughout the day.,clear-day
05/11/2001,72.3,42.3,57.5,72.3,38.6,56.7,37.8,52.1,0.0,0,0.0,8.7,331.3,1019.8,8.2,9.9,0.66,Clear,Clear conditions throughout the day.,clear-day
06/11/2001,69.1,39.2,53.1,69.1,35.1,51.9,30.5,46.8,0.0,0,0.0,9.2,26.5,1023.6,0.0,9.9,0.69,Clear,Clear conditions throughout the day.,clear-day
07/11/2001,74.0,36.3,53.5,74.0,33.8,52.8,33.1,52.5,0.0,0,0.0,6.9,282.1,1025.4,8.5,9.5,0.73,Clear,Clear conditions throughout the day.,clear-day
08/11/2001,74.1,42.2,56.9,74.1,38.5,56.1,40.6,58.5,0.0,0,0.0,10.9,291.6,1024.4,19.1,8.9,0.75,Clear,Clear conditions throughout the day.,clear-day
09/11/2001,71.4,45.9,57.3,71.4,41.3,56.3,44.3,64.4,0.0,0,0.0,11.6,306.7,1025.3,16.1,9.1,0.8,Clear,Clear conditions throughout the day.,clear-day
10/11/2001,73.7,41.3,55.0,73.7,39.4,54.2,37.1,58.3,0.0,0,0.0,9.2,304.3,1023.8,5.7,8.9,0.84,Clear,Clear conditions throughout the day.,clear-day
11/11/2001,71.4,42.5,55.7,71.4,37.1,53.8,38.3,55.0,0.0,0,0.0,12.8,318.0,1021.9,4.5,9.9,0.87,Clear,Clear conditions throughout the day.,clear-day
12/11/2001,67.6,46.1,55.8,67.6,40.6,54.9,40.6,57.7,0.0,0,0.0,12.8,73.2,1027.0,7.3,9.9,0.91,Clear,Clear conditions throughout the day.,clear-day
13/11/2001,62.8,42.9,51.9,62.8,36.7,49.5,30.1,46.9,0.0,0,0.0,16.6,76.7,1029.9,30.8,9.9,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
14/11/2001,68.6,45.7,54.9,68.6,40.6,53.1,40.3,59.0,0.0,0,0.0,11.4,67.4,1026.4,44.9,9.9,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
15/11/2001,70.0,42.5,55.4,70.0,37.0,53.7,42.0,64.8,0.0,0,0.0,11.4,20.6,1022.5,17.8,9.1,0,Clear,Clear conditions throughout the day.,clear-day
16/11/2001,73.3,37.7,54.6,73.3,32.4,53.3,39.2,61.3,0.0,0,0.0,10.3,324.8,1022.9,13.6,5.8,0.05,Clear,Clear conditions throughout the day.,clear-day
17/11/2001,74.4,40.1,56.0,74.4,36.1,55.3,44.0,67.4,0.0,0,0.0,11.6,54.0,1026.0,1.4,7.5,0.08,Clear,Clear conditions throughout the day.,clear-day
18/11/2001,69.6,43.1,55.6,69.6,38.3,54.5,48.3,78.6,0.0,0,0.0,13.9,92.1,1026.8,5.7,7.1,0.11,Clear,Clear conditions throughout the day.,clear-day
19/11/2001,71.0,42.9,55.5,71.0,41.4,55.2,46.1,74.0,0.0,0,0.0,8.5,205.1,1022.4,27.4,8.3,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
20/11/2001,58.6,43.0,53.4,58.6,37.7,52.5,38.7,62.0,0.0,0,0.0,16.4,318.8,1017.7,52.7,9.3,0.17,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
21/11/2001,60.6,34.1,45.2,60.6,26.1,41.8,32.2,63.2,0.0,0,0.0,11.6,61.9,1019.1,5.7,9.9,0.21,Clear,Clear conditions throughout the day.,clear-day
22/11/2001,62.8,35.3,48.0,62.8,29.5,45.9,44.0,87.3,0.0,0,0.0,8.1,102.0,1019.3,52.4,8.3,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
23/11/2001,61.0,48.1,54.4,61.0,45.2,53.7,53.7,97.4,0.452,100,41.67,12.8,90.3,1016.4,95.8,6.6,0.27,Rain, Overcast,Cloudy skies throughout the day with rain.
24/11/2001,71.4,60.6,65.3,71.4,60.6,65.3,61.5,88.5,0.012,100,4.17,12.9,138.4,1015.0,91.1,7.6,0.3,Rain, Overcast,Cloudy skies throughout the day with morning rain.
25/11/2001,73.3,52.8,64.3,73.3,52.8,64.3,55.1,74.4,0.095,100,16.67,11.7,236.7,1018.0,57.3,9.6,0.33,Rain, Partially cloudy,Partly cloudy throughout the day with early morning rain.
26/11/2001,71.0,47.8,59.8,71.0,46.8,59.6,54.6,83.8,0.0,0,0.0,6.9,117.0,1019.6,55.9,9.6,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
27/11/2001,73.3,55.9,65.0,73.3,55.9,65.0,60.3,86.2,0.0,0,0.0,10.3,200.4,1019.3,50.3,7.3,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
28/11/2001,74.4,54.4,64.0,74.4,54.4,64.0,56.4,78.6,0.0,0,0.0,11.3,144.9,1021.2,59.8,8.5,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
29/11/2001,74.8,61.2,67.7,74.8,61.2,67.7,56.0,67.5,0.0,0,0.0,19.7,150.0,1018.1,74.4,9.9,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
30/11/2001,65.5,52.0,58.9,65.5,52.0,58.9,51.3,77.7,0.318,100,25.0,14.2,224.9,1017.2,69.5,9.0,0.5,Rain, Partially cloudy,Partly cloudy throughout the day with rain clearing later.
01/12/2001,66.8,43.7,52.9,66.8,38.5,51.4,40.8,68.5,0.0,0,0.0,11.6,314.4,1021.0,22.1,9.4,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
02/12/2001,69.1,45.7,55.9,69.1,42.7,54.7,42.9,63.0,0.0,0,0.0,10.3,320.0,1022.0,23.5,9.9,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
03/12/2001,66.1,45.4,53.4,66.1,39.5,51.3,40.1,63.6,0.0,0,0.0,13.9,75.2,1026.1,3.6,9.9,0.6,Clear,Clear conditions throughout the day.,clear-day
04/12/2001,71.0,39.2,52.8,71.0,35.7,51.5,37.2,60.9,0.0,0,0.0,6.9,77.5,1027.8,1.7,9.1,0.64,Clear,Clear conditions throughout the day.,clear-day
05/12/2001,71.0,40.4,54.6,71.0,35.7,53.1,45.6,72.7,0.0,0,0.0,10.3,85.4,1028.6,39.9,9.5,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
06/12/2001,72.8,49.1,60.0,72.8,49.1,60.0,52.5,78.4,0.0,0,0.0,9.6,217.1,1024.3,33.1,8.7,0.71,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
07/12/2001,73.7,49.2,61.4,73.7,49.2,61.4,52.0,73.8,0.0,0,0.0,9.5,229.7,1019.0,43.5,9.5,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
08/12/2001,72.7,49.2,61.4,72.7,48.5,61.3,52.6,75.2,0.0,0,0.0,10.7,252.0,1015.7,48.7,9.1,0.78,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
09/12/2001,61.2,52.0,56.6,61.2,52.0,56.6,46.8,70.6,0.0,0,0.0,12.8,331.2,1017.7,72.6,9.9,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
10/12/2001,58.3,43.0,47.5,58.3,37.6,43.6,43.9,88.5,0.563,100,62.5,17.4,77.6,1020.7,99.8,6.9,0.85,Rain, Overcast,Cloudy skies throughout the day with a chance of rain throughout the day.
11/12/2001,53.0,43.0,48.5,53.0,38.4,46.6,45.1,88.2,0.0,0,0.0,10.3,61.1,1022.8,100.0,7.1,0.89,Overcast,Cloudy skies throughout the day.,cloudy
12/12/2001,53.0,49.6,51.9,53.0,47.0,51.8,49.5,91.6,0.0,0,0.0,12.3,88.8,1024.1,95.0,4.8,0.92,Overcast,Cloudy skies throughout the day.,cloudy
13/12/2001,60.9,52.9,56.6,60.9,52.9,56.6,55.4,95.7,0.174,100,20.83,10.3,91.5,1019.4,99.8,4.6,0.96,Rain, Overcast,Cloudy skies throughout the day with rain clearing later.
14/12/2001,71.7,50.1,61.7,71.7,50.1,61.7,57.5,86.9,0.095,100,16.67,13.0,224.3,1015.1,71.9,8.4,0,Rain, Partially cloudy,Partly cloudy throughout the day with morning rain.
15/12/2001,69.1,41.8,53.2,69.1,37.4,51.7,41.7,69.7,0.0,0,0.0,12.8,8.6,1023.0,7.5,9.7,0.03,Clear,Clear conditions throughout the day.,clear-day
16/12/2001,60.1,47.4,53.7,60.1,42.2,53.0,41.9,64.6,0.0,0,0.0,12.7,87.4,1026.2,44.4,9.9,0.06,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
17/12/2001,65.8,54.4,58.3,65.8,54.4,58.3,54.0,85.9,0.819,100,16.67,16.3,184.0,1014.1,99.2,7.6,0.09,Rain, Overcast,Cloudy skies throughout the day with rain.
18/12/2001,60.1,44.6,52.7,60.1,41.8,52.3,40.2,64.5,0.0,0,0.0,18.1,300.7,1013.2,48.4,9.9,0.12,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
19/12/2001,60.6,35.4,48.3,60.6,32.7,46.8,37.1,68.1,0.0,0,0.0,17.2,266.2,1014.1,27.8,9.4,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
20/12/2001,51.6,33.6,42.8,51.6,24.6,37.5,21.6,45.8,0.0,0,0.0,16.1,317.0,1023.2,12.7,9.9,0.19,Clear,Clear conditions throughout the day.,clear-day
21/12/2001,57.1,30.4,42.4,57.1,22.9,39.1,20.3,43.9,0.0,0,0.0,10.9,307.6,1026.8,3.6,9.9,0.22,Clear,Clear conditions throughout the day.,clear-day
22/12/2001,60.1,28.9,42.8,60.1,21.6,39.8,23.3,51.6,0.0,0,0.0,10.3,105.0,1026.3,9.6,9.8,0.25,Clear,Clear conditions throughout the day.,clear-day
23/12/2001,56.8,42.5,49.8,56.8,38.2,47.9,44.1,81.3,0.583,100,25.0,13.6,143.7,1017.4,68.7,7.8,0.28,Rain, Partially cloudy,Partly cloudy throughout the day with rain.
24/12/2001,44.8,33.1,38.4,38.5,26.0,32.4,22.5,54.4,0.0,0,0.0,15.5,291.9,1017.0,11.1,9.9,0.32,Clear,Clear conditions throughout the day.,clear-day
25/12/2001,44.8,26.4,34.2,41.7,18.8,28.9,18.2,53.3,0.0,0,0.0,11.3,299.8,1016.9,29.0,9.9,0.35,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
26/12/2001,39.1,23.1,30.6,32.0,14.7,23.1,11.5,47.9,0.0,0,0.0,18.7,287.9,1014.5,2.1,9.9,0.38,Clear,Clear conditions throughout the day.,clear-day
27/12/2001,46.3,25.7,35.2,42.5,18.3,29.4,16.8,48.8,0.0,0,0.0,13.9,242.5,1014.4,4.9,9.9,0.41,Clear,Clear conditions throughout the day.,clear-day
28/12/2001,60.1,33.3,44.8,60.1,27.2,42.1,25.3,47.5,0.0,0,0.0,13.9,230.6,1011.8,31.9,9.9,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
29/12/2001,61.3,32.5,47.6,61.3,23.7,44.7,33.7,59.9,0.0,0,0.0,19.2,285.1,1013.3,28.8,9.9,0.48,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
30/12/2001,42.6,26.7,32.9,37.3,15.6,25.2,12.1,43.8,0.0,0,0.0,13.9,320.0,1021.3,23.1,9.9,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
31/12/2001,35.4,28.7,31.6,29.0,20.4,24.2,12.7,45.2,0.0,0,0.0,10.5,313.3,1020.8,67.3,9.9,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
01/01/2002,42.6,21.3,31.8,39.2,11.0,25.1,11.8,45.1,0.0,0,0.0,9.6,332.3,1021.5,24.8,9.8,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
02/01/2002,35.7,28.5,31.1,31.7,19.2,23.6,22.0,71.8,0.157,100,29.17,,13.8,48.7,1022.4,89.1,2002-01-02T17:40:45,0.62,Snow, Rain
03/01/2002,35.4,26.4,29.7,25.8,13.4,20.2,20.9,72.3,0.21,100,25.0,,20.8,317.0,1018.4,76.3,2002-01-03T17:41:31,0.65,Snow, Rain
04/01/2002,44.0,21.1,30.6,41.6,13.0,24.5,15.1,54.2,0.0,0,0.0,10.5,309.3,1025.6,4.3,9.9,0.69,Clear,Clear conditions throughout the day.,clear-day
05/01/2002,51.1,21.8,36.2,51.1,13.3,33.0,18.3,52.6,0.0,0,0.0,6.9,222.4,1023.1,27.8,9.6,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
06/01/2002,44.0,36.8,40.1,40.0,28.2,33.8,33.3,78.2,0.481,100,37.5,18.2,282.4,1008.4,99.8,7.9,0.76,Rain, Overcast,Cloudy skies throughout the day with a chance of rain throughout the day.
07/01/2002,38.8,33.1,36.3,31.7,25.5,28.6,24.4,62.4,0.0,0,0.0,16.2,309.7,1016.5,97.1,9.9,0.79,Overcast,Cloudy skies throughout the day.,cloudy
08/01/2002,46.3,25.6,34.8,42.6,17.9,28.8,18.6,53.5,0.0,0,0.0,11.8,282.9,1022.4,18.4,9.9,0.83,Clear,Clear conditions throughout the day.,clear-day
09/01/2002,62.0,27.0,43.7,62.0,22.6,41.4,29.0,58.2,0.0,0,0.0,12.9,227.4,1020.2,21.6,9.9,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
10/01/2002,65.8,35.7,53.5,65.8,35.7,52.4,42.7,68.2,0.0,0,0.0,13.9,237.3,1019.0,51.7,9.6,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
11/01/2002,57.5,38.8,52.2,57.5,35.9,51.6,40.2,66.1,0.012,100,4.17,13.7,287.1,1018.4,57.8,9.4,0.93,Rain, Partially cloudy,Partly cloudy throughout the day with morning rain.
12/01/2002,46.5,32.6,39.6,45.0,27.1,36.4,33.5,79.2,0.142,100,16.67,8.1,272.9,1015.4,52.3,9.2,0.97,Rain, Partially cloudy,Partly cloudy throughout the day with afternoon rain.
13/01/2002,55.3,31.3,41.4,55.3,25.8,38.3,26.8,62.4,0.0,0,0.0,9.2,269.0,1015.6,9.6,9.7,0,Clear,Clear conditions throughout the day.,clear-day
14/01/2002,53.7,34.8,44.0,53.7,31.6,42.4,34.8,70.6,0.0,0,0.0,8.7,182.9,1016.3,57.4,9.8,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
15/01/2002,53.4,37.3,44.8,53.4,32.9,41.6,29.1,57.9,0.0,0,0.0,15.1,301.4,1020.1,6.3,9.8,0.07,Clear,Clear conditions throughout the day.,clear-day
16/01/2002,54.8,29.8,41.9,54.8,25.6,38.6,23.7,51.1,0.0,0,0.0,10.0,69.6,1023.3,21.9,9.8,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
17/01/2002,64.3,30.8,45.9,64.3,25.4,44.7,31.0,59.7,0.0,0,0.0,10.3,297.8,1020.5,27.1,9.6,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
18/01/2002,50.9,41.2,47.0,50.9,39.9,44.7,40.5,78.5,0.051,100,8.33,10.3,296.5,1019.9,73.6,8.2,0.17,Rain, Partially cloudy,Partly cloudy throughout the day with morning rain.
19/01/2002,59.5,39.8,49.4,59.5,31.3,47.1,46.6,89.9,1.869,100,41.67,24.2,289.5,1012.6,97.8,6.5,0.2,Rain, Overcast,Cloudy skies throughout the day with rain.
20/01/2002,53.4,30.8,42.0,53.4,25.0,38.4,32.7,70.9,0.0,0,0.0,16.1,344.7,1018.1,27.8,9.9,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
21/01/2002,61.0,38.8,49.6,61.0,36.6,48.3,37.5,68.1,0.354,100,20.83,14.3,294.6,1018.3,49.2,8.7,0.25,Rain, Partially cloudy,Clearing in the afternoon with rain clearing later.
22/01/2002,60.1,31.6,46.0,60.1,28.7,43.6,31.8,63.1,0.629,100,16.67,13.9,90.0,1025.8,42.0,9.0,0.3,Rain, Partially cloudy,Becoming cloudy in the afternoon with late afternoon rain.
23/01/2002,68.1,46.1,54.8,68.1,41.6,53.6,52.4,92.1,0.068,100,20.83,10.8,118.6,1022.2,89.8,5.6,0.33,Rain, Partially cloudy,Partly cloudy throughout the day with a chance of rain throughout the day.
24/01/2002,69.6,55.7,61.7,69.6,55.7,61.7,58.6,90.3,1.019,100,20.83,13.2,218.4,1015.4,99.8,7.1,0.36,Rain, Overcast,Cloudy skies throughout the day with late afternoon rain.
25/01/2002,55.7,41.5,50.1,55.7,37.7,48.2,41.3,73.6,0.314,100,20.83,13.4,340.9,1019.6,54.8,9.5,0.39,Rain, Partially cloudy,Clearing in the afternoon with early morning rain.
26/01/2002,61.6,35.6,47.2,61.6,30.4,44.6,34.3,62.4,0.0,0,0.0,10.2,62.1,1025.4,24.9,9.9,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
27/01/2002,62.0,35.3,47.9,62.0,31.9,46.9,37.8,70.2,0.0,0,0.0,5.2,104.3,1024.7,23.3,9.1,0.46,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
28/01/2002,71.0,40.6,55.2,71.0,39.3,55.0,46.9,75.9,0.0,0,0.0,8.5,221.4,1022.4,25.5,9.3,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
29/01/2002,74.8,48.5,59.9,74.8,46.6,59.7,54.7,85.0,0.0,0,0.0,8.5,234.7,1021.8,37.5,7.7,0.53,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
30/01/2002,75.5,52.9,62.5,75.5,52.9,62.5,56.6,83.6,0.0,0,0.0,8.7,193.0,1022.0,54.6,5.7,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
31/01/2002,75.3,53.9,65.0,75.3,53.9,65.0,58.4,81.3,0.0,0,0.0,12.9,205.3,1021.4,62.7,7.9,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
01/02/2002,65.8,41.5,59.2,65.8,33.9,58.3,50.1,73.7,0.024,100,8.33,15.3,283.1,1020.7,66.1,9.6,0.63,Rain, Partially cloudy,Partly cloudy throughout the day with morning rain.
02/02/2002,53.4,33.6,42.7,53.4,26.4,38.1,27.1,55.6,0.0,0,0.0,14.8,340.7,1025.5,16.7,9.9,0.67,Clear,Clear conditions throughout the day.,clear-day
03/02/2002,47.5,36.4,40.9,46.1,32.0,37.1,33.3,74.7,0.036,100,12.5,9.2,358.6,1023.3,69.5,9.6,0.7,Rain, Partially cloudy,Partly cloudy throughout the day with afternoon rain.
04/02/2002,50.1,33.6,40.4,50.1,25.1,33.5,22.3,54.7,0.0,0,0.0,25.3,317.4,1023.0,45.9,9.9,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
05/02/2002,41.6,29.1,35.6,41.6,22.0,31.9,10.7,35.9,0.0,0,0.0,10.8,18.3,1028.7,56.5,9.9,0.77,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
06/02/2002,38.8,33.1,35.8,35.3,25.1,29.2,33.1,90.9,1.952,100,91.67,,13.7,80.7,1021.5,100.0,2002-02-06T18:13:23,0.8,Snow, Rain
07/02/2002,42.1,37.3,38.7,38.8,28.6,32.8,36.3,91.3,0.159,100,37.5,17.4,313.5,1015.5,97.1,8.0,0.84,Rain, Overcast,Cloudy skies throughout the day with rain clearing later.
08/02/2002,60.6,33.1,43.9,60.6,26.4,40.8,32.4,68.4,0.0,0,0.0,9.6,319.1,1022.9,6.0,9.5,0.87,Clear,Clear conditions throughout the day.,clear-day
09/02/2002,62.8,30.5,47.2,62.8,30.5,47.2,38.3,73.7,0.0,0,0.0,13.4,143.4,1024.3,27.7,9.4,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
10/02/2002,68.1,48.5,57.8,68.1,43.9,57.6,47.5,70.8,0.0,0,0.0,19.2,246.0,1021.4,64.3,9.1,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
11/02/2002,51.6,36.3,44.0,51.6,33.8,39.6,29.9,58.7,0.0,0,0.0,18.4,326.5,1023.0,37.5,9.9,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
12/02/2002,57.1,28.0,42.3,57.1,26.2,41.6,25.8,56.8,0.0,0,0.0,12.3,297.1,1021.3,19.1,9.7,0,Clear,Clear conditions throughout the day.,clear-day
13/02/2002,57.5,42.6,47.6,57.5,37.5,45.3,23.8,41.7,0.0,0,0.0,13.4,321.2,1022.1,31.7,9.9,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
14/02/2002,58.6,33.1,46.1,58.6,29.9,43.9,25.0,45.3,0.0,0,0.0,12.3,61.8,1025.1,14.4,9.9,0.08,Clear,Clear conditions throughout the day.,clear-day
15/02/2002,62.8,33.1,49.5,62.8,33.1,49.2,32.8,56.2,0.0,0,0.0,10.3,184.4,1022.6,32.0,9.2,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
16/02/2002,60.1,45.8,51.8,60.1,42.1,50.8,32.8,50.1,0.0,0,0.0,15.6,302.6,1017.6,32.6,9.9,0.15,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
17/02/2002,55.7,39.3,47.2,55.7,35.2,43.9,22.7,39.7,0.0,0,0.0,20.4,319.5,1019.3,3.6,9.9,0.18,Clear,Clear conditions throughout the day.,clear-day
18/02/2002,60.1,30.5,44.5,60.1,26.5,43.5,19.9,41.7,0.0,0,0.0,7.9,120.0,1025.8,19.5,9.9,0.21,Clear,Clear conditions throughout the day.,clear-day
19/02/2002,61.6,31.2,48.1,61.6,31.2,47.9,33.1,57.6,0.0,0,0.0,10.9,145.8,1024.4,32.0,9.7,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
20/02/2002,65.8,51.6,56.1,65.8,51.6,56.1,49.7,80.2,0.283,100,16.67,14.1,176.8,1015.4,65.9,9.2,0.25,Rain, Partially cloudy,Partly cloudy throughout the day with rain in the morning and afternoon.
21/02/2002,69.6,41.2,55.5,69.6,41.2,55.5,40.2,62.1,0.02,100,4.17,16.5,286.8,1016.8,22.7,9.9,0.31,Rain, Partially cloudy,Partly cloudy throughout the day with early morning rain.
22/02/2002,53.4,37.7,46.3,53.4,30.5,43.5,33.9,62.2,0.0,0,0.0,13.9,313.0,1017.3,32.2,9.9,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
23/02/2002,58.0,30.3,43.5,58.0,25.1,40.1,28.7,57.9,0.0,0,0.0,11.8,343.1,1016.9,17.8,9.9,0.38,Clear,Clear conditions throughout the day.,clear-day
24/02/2002,62.4,31.6,46.1,62.4,31.6,46.1,31.7,61.5,0.0,0,0.0,8.1,125.3,1021.9,15.3,9.3,0.41,Clear,Clear conditions throughout the day.,clear-day
25/02/2002,67.6,35.3,51.6,67.6,30.5,51.4,35.1,58.2,0.0,0,0.0,9.5,185.3,1021.6,14.8,9.6,0.44,Clear,Clear conditions throughout the day.,clear-day
26/02/2002,53.8,32.1,46.4,53.8,21.3,42.7,35.6,67.0,0.0,0,0.0,19.2,286.7,1015.8,59.0,9.3,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
27/02/2002,33.1,21.1,26.4,22.1,7.1,14.2,7.4,44.6,0.0,0,0.0,20.5,300.7,1020.4,54.0,9.8,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
28/02/2002,44.4,18.7,30.3,38.8,10.7,24.5,9.8,45.3,0.0,0,0.0,10.9,304.5,1025.0,6.6,9.9,0.54,Clear,Clear conditions throughout the day.,clear-day
01/03/2002,54.4,22.2,40.0,54.4,22.2,39.0,13.1,39.9,0.0,0,0.0,13.8,100.1,1027.0,29.6,9.3,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
02/03/2002,46.5,39.1,44.5,46.3,31.3,39.5,43.0,94.9,1.634,100,62.5,17.9,88.0,1016.2,100.0,3.8,0.61,Rain, Overcast,Cloudy skies throughout the day with a chance of rain throughout the day.
03/03/2002,49.6,27.8,39.9,48.1,15.9,33.5,34.9,82.9,0.231,100,20.83,17.6,304.5,1015.3,92.0,7.5,0.65,Rain, Overcast,Cloudy skies throughout the day with early morning rain.
04/03/2002,35.0,21.1,27.7,27.8,8.0,18.3,10.5,49.0,0.0,0,0.0,18.4,303.2,1026.0,24.0,9.9,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
05/03/2002,55.3,21.4,37.6,55.3,16.1,36.1,18.5,49.6,0.0,0,0.0,9.8,280.9,1030.9,1.6,9.8,0.75,Clear,Clear conditions throughout the day.,clear-day
06/03/2002,63.1,29.7,46.0,63.1,29.7,46.0,24.3,49.5,0.0,0,0.0,8.9,195.1,1028.9,7.7,9.5,0.75,Clear,Clear conditions throughout the day.,clear-day
07/03/2002,69.1,35.3,52.1,69.1,35.3,52.1,34.2,53.3,0.0,0,0.0,7.1,194.0,1026.0,24.6,9.7,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
08/03/2002,70.0,40.6,57.8,70.0,40.6,57.7,44.8,63.9,0.0,0,0.0,11.5,116.1,1025.4,48.2,9.8,0.82,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
09/03/2002,72.8,53.4,62.7,72.8,53.4,62.7,55.5,78.3,0.039,100,4.17,15.3,191.9,1024.7,70.5,9.5,0.85,Rain, Partially cloudy,Partly cloudy throughout the day with afternoon rain.
10/03/2002,53.8,35.7,45.1,53.8,26.3,40.1,14.7,31.4,0.0,0,0.0,19.0,330.7,1029.6,14.6,9.9,0.89,Clear,Clear conditions throughout the day.,clear-day
11/03/2002,63.8,31.5,49.1,63.8,27.3,47.8,18.3,32.8,0.0,0,0.0,15.9,112.1,1024.7,31.0,9.9,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
12/03/2002,56.8,48.5,51.9,56.8,43.7,51.2,47.7,88.5,0.503,100,33.33,12.3,82.0,1015.4,98.1,4.2,0.95,Rain, Overcast,Cloudy skies throughout the day with a chance of rain throughout the day.
13/03/2002,60.1,51.9,55.0,60.1,51.9,55.0,51.8,89.2,0.193,100,8.33,12.9,292.0,1011.6,100.0,7.2,0,Rain, Overcast,Cloudy skies throughout the day with early morning rain.
14/03/2002,72.8,42.1,58.1,72.8,42.1,58.0,47.5,71.9,0.0,0,0.0,10.3,179.4,1016.1,42.0,7.4,0.02,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
15/03/2002,76.2,48.0,63.1,76.2,48.0,63.1,55.2,77.0,0.0,0,0.0,8.4,200.6,1017.9,54.6,8.7,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
